id,email,name,description,phone,url,website,logo_url,hero_url,video_vimeo,video_youtube,location,address,city,state,zip,country,created_at,jobs_count,approval_notes,approved_employer,industry_sector,relationship_to_the_vector_institute
cf906532-58fc-4552-8c7d-ef818b1840db,info@cantire.ca,Canadian Tire,,,https://talenthub.vectorinstitute.ai/employers/1664273-canadian-tire,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1664273/CT-Brandmark-Standard-Primary-RGW-POS-RGB.png,,,,,,,,,,2023-01-05 22:02:33 UTC,0,,Yes,Retail,Gold Industry Sponsor
1dce68fd-d125-4cfe-a274-4aea2ce03efb,aarani.mathialagan@utoronto.ca,CanPath,,416-978-6931,https://talenthub.vectorinstitute.ai/employers/1409741-canpath,https://canpath.ca/,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,"Toronto, ON M5T 3M7, Canada","155 College St, Suite 532",Toronto,Ontario,M5T 3M7,Canada,2022-09-02 15:06:25 UTC,0,CanPath is hosted by the University of Toronto’s Dalla Lana School of Public Health.,Yes,Health,Not Affiliated
0b614a2d-7c2a-4b9f-81a1-f15474859760,info@canvass.io,Canvass Analytics Inc.,"<p>Canvass AI is a leading provider of AI industrial software. Its patent-pending technology enables intelligent industrial operations by putting AI directly in the hands of plant operators - empowering them with data-driven insights to improve production processes and optimize assets. Developed specifically for the industrial sector, Fortune 5000 companies use Canvass AI to optimize production processes, generate new revenue streams, and reduce energy and operating costs. Funded by Alphabet’s Gradient Ventures, Canvass’ customers include leading manufacturing and energy companies globally. For more information, visit www.canvass.io, follow us on Twitter or LinkedIn.<br></p>
<ul>
</ul>",,https://talenthub.vectorinstitute.ai/employers/298882-canvass-analytics-inc,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298882/canvass-logo-rgb_1_.jpg,,,,,,,,,,2019-10-09 18:54:35 UTC,0,,Yes,Technology (Information and Media),Bronze Industry Sponsor
e7fc9eaa-44b1-403a-bf93-5ea9ac4c061f,employment.works@camh.ca,Centre for Addiction and Mental Health,,,https://talenthub.vectorinstitute.ai/employers/527583-centre-for-addiction-and-mental-health,https://www.camh.ca/en/driving-change/about-camh/careers-at-camh,https://talenthub.vectorinstitute.ai/uploads/employer/logo/527583/CAMH_Logo.png,,,,,,,,,,2020-06-15 15:08:54 UTC,0,,Yes,Health,Health Partner
83b2cc35-cf41-4040-9c34-7c27c59ce23c,hr@cerebriai.com,Cerebri AI Corporation,"<p><strong>Cerebri AI</strong> personalizes the enterprise by combining the power of machine learning<br>and cloud computing to monetize brand commitment for financial results.</p>
<p>Our platform, Cerebri CVX, analyzes every customer and creates one journey per customer that cuts across the traditional silos of sales, marketing, and support. CVX measures customer engagement and uses these engagement values to drive financial results around up-selling, cross-selling, managing risk, and churn. The platform automates this process from data ingestion to insights to Next Best Actions.</p>",,https://talenthub.vectorinstitute.ai/employers/713492-cerebri-ai-corporation,https://www.cerebriai.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/713492/Cerebri_AI_logo.jpg,https://talenthub.vectorinstitute.ai/uploads/employer/hero/713492/Cerebri_AI_logo.jpg,,,"Toronto, ON, Canada","330 Bay Street, 9th Floor,  M5H 2S8",Toronto,Ontario,,Canada,2021-03-01 21:28:30 UTC,0,Startup/SME from the March 1 campaign,Yes,Technology (Information and Media),Startup
de0994a9-ee64-45d8-87e7-519f7b66586e,shingai@chainml.net,ChainML,"<p></p><p>ChainML is developing ‘Council’, an open-source platform for rapidly developing customized generative AI applications. We use teams of collaborating 'agents', powered by a robust deployment and monitoring solution that ensures models can be operated with confidence and accuracy. ChainML works with clients on ideation, education, adoption, and implementation; from an AI product idea to a scalable and affordable deployment. We are committed to the responsible development and use of AI.</p>
<p></p><p></p>",,https://talenthub.vectorinstitute.ai/employers/2148328-chainml,https://www.chainml.net,https://talenthub.vectorinstitute.ai/uploads/employer/logo/2148328/Council_RGB_Mark_LightBKG_Gradient.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/2148328/01_chainml_logo_purple_black.png,,,,,,,,,2023-07-21 02:38:45 UTC,2,,Yes,Technology (Information and Media),Startup
39054d2f-628b-4884-b715-c19f253b5bac,abellarora389@gmail.com,Chandigarh Escorts Service,,,https://talenthub.vectorinstitute.ai/employers/2056692-chandigarh-escorts-service,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2023-06-20 06:57:27 UTC,0,,No,,Not Affiliated
e2168462-8438-43be-8730-cfc25a34065a,jxie@ci.com,CI Global Asset Management,<p></p>,4166818732,https://talenthub.vectorinstitute.ai/employers/715221-ci-global-asset-management,http://ci.com,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,"Toronto, ON, Canada",15 York Street,Toronto,Ontario,,Canada,2021-03-03 18:41:25 UTC,0,Enterprise non-sponsor,No,Financial Services,Not Affiliated
183e8925-c0d5-4283-90c4-7cc7fd581147,info@cibc.ca,CIBC,"<p>Founded in 1867, CIBC is a leading global financial institution providing a full suite of products and services to over 11 million clients across Canada and around the world. We understand that you, our customer, demand financial products and services that meet your unique needs. We provide these by creating a personalized, flexible and straightforward banking experience that fits your life. Our innovative products and services allow you to bank when and how it is most convenient for you, while our straightforward and honest approach allows you to make informed financial decisions. This culture of innovation and our shared values of trust, teamwork and accountability have consistently led to CIBC being named among the top employers in Canada. They are also why a career at CIBC provides a fulfilling challenge and opportunities for growth – not unlike the country we helped to build.<br><br></p>
<ul></ul>",,https://talenthub.vectorinstitute.ai/employers/298806-cibc,https://www.cibc.com/en/about-cibc/careers.html,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298806/chevron_logo_reverse.jpg,https://talenthub.vectorinstitute.ai/uploads/employer/hero/298806/CIBC_logo_rgb.png,,,,,,,,,2019-10-09 15:46:21 UTC,0,,Yes,Financial Services,Gold Industry Sponsor
389093f6-46ac-412c-aecc-087b637ff341,fatima.mussa@globalstrategylab.org,CIHR Institute of Population and Public Health,<p></p>,,https://talenthub.vectorinstitute.ai/employers/679845-cihr-institute-of-population-and-public-health,https://cihr-irsc.gc.ca/e/13777.html,https://talenthub.vectorinstitute.ai/uploads/employer/logo/679845/CIHR_logo.png,,,,"Toronto, ON, Canada","4700 Keele Street Victor Philip Dahdaleh Building, 2120",Toronto,Ontario,,Canada,2021-02-08 16:10:25 UTC,0,,Yes,Health,Health Partner
8ce47197-02db-46c7-bd35-a5d6b8224e9d,info@clearpath.ca,Clearpath,"<p>Clearpath Robotics is a global leader in unmanned vehicle robotics for research and development, and provides hardware, software and services to enable self-driving vehicle development, deployment, and operation. Clearpath works with over 500 of the world’s most innovative brands in over 40 countries, serving markets that span industrial materials handling, mining, military, agriculture, aerospace, and academia. Clearpath is an award-winning company with recent awards, including Robotics Business Review Top 50 Company, Edison Award for Innovation, Business Insider Top 40 under 40, and Canada’s Top 100 Employers. Visit Clearpath Robotics at www.clearpathrobotics.com.</p>",,https://talenthub.vectorinstitute.ai/employers/298856-clearpath,https://clearpathrobotics.com/robotics-careers/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298856/clearpath-logo_1_.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/298856/clearpath-logo_1_.png,,,,,,,,,2019-10-09 18:30:13 UTC,0,,Yes,Construction or Infrastructure,Bronze Industry Sponsor
c4c113a4-340a-496f-9644-e2fc6b892e46,info@cn.ca,CN,"<p>At CN, we currently leverage AI in various capacities primarily within three groups:</p>
<ol>
<li>Supply Chain</li>
<li>Operations</li>
<li>Sustainability </li>
</ol>
<p>Our Supply Chain is all about the customers. We use AI models for commodity forecasting, to build scenarios that anticipate demand and capacity and to know how much material/supply we are moving in advance for example. This provides a competitive advantage, creates favourable financial conditions and helps us better coordinate our operations.</p>
<p>From an Operations stand point, we use AI in projects such as fleet optimization & PtU (Predict the Unseen), which is helping us improve the ETA accuracy for active inbound trains, increasing the efficiency and predictability of our network.​ The machine learning model provides near real-time ETA predictions based on historical data (train delays, train characteristics, weather, historical trip information, etc). In addition, this science can support predictive maintenance of locomotives and cars, resulting in reduced repair costs.</p>
<p>Finally, within Sustainability, we leverage AI to improve safety by reducing injuries. We’ve used it to build a predictive app that assists supervisors by computing different factors including the weather, number of workers on sites, the scope of labour and more to reduce the risk of injuries.  <br><br></p>
",,https://talenthub.vectorinstitute.ai/employers/298807-cn,https://www.cn.ca/en/careers/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298807/Company_Logo.PNG,,,,,,,,,,2019-10-09 15:49:09 UTC,0,,Yes,Transportation,Gold Industry Sponsor
4b81122c-03ce-486d-a836-705e1ef5ee32,dvu@cobionix.com,Cobionix,<p>Cobionix is developing the world's first autonomous robotics platform for medical procedures. </p>,,https://talenthub.vectorinstitute.ai/employers/1748322-cobionix,https://www.cobionix.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1748322/Cobionix_Small-06__3_.png,,,,"Kitchener, ON, Canada",151 Charles St. W,Kitchener,Ontario,,Canada,2023-02-15 20:04:31 UTC,0,FastLane employer,Yes,Health,Startup
87b841f8-2d9a-437b-811b-1ad72efdba28,laura@codefor.ca,Code for Canada,"<p>Code for Canada is a national nonprofit that enables governments to deliver better digital services and empowers communities to solve civic challenges. Our programs connect residents, government innovators and civic technologists, so they can work together to build a better Canada.</p>",647-668-8880,https://talenthub.vectorinstitute.ai/employers/863644-code-for-canada,https://codefor.ca/,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,"Toronto, ON, Canada",207-192 Spadina Ave,Toronto,Ontario,,Canada,2021-07-13 17:29:40 UTC,0,,No,Education,Not Affiliated
f0c1afc3-9c67-4a20-9ab0-699bfbc7a01e,codelili26@163.com,codelili26,,,https://talenthub.vectorinstitute.ai/employers/1801947-codelili26,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2023-03-13 04:44:04 UTC,0,,No,,Not Affiliated
6c6c4e88-7fd9-4fb9-9faf-29d89d21b5b8,nick@cohere.ai,Cohere,<p>Big language models.</p>,,https://talenthub.vectorinstitute.ai/employers/640402-cohere,https://cohere.ai/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/640402/Cohere_logo.png,,,,,,,,,,2020-12-06 01:03:06 UTC,0,,Yes,Technology (Information and Media),Bronze Industry Sponsor
fecf1541-ce1d-4317-9397-d3c04289c465,y.cho@queensu.ca,Conflict Analytics Lab - Queen's University Faculty of Law,,,https://talenthub.vectorinstitute.ai/employers/627896-conflict-analytics-lab-queen-s-university-faculty-of-law,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2020-11-17 22:46:25 UTC,0,,No,Education,Canadian University
85a08ee1-e74f-445e-a34a-d457b722b148,likeyou@convenientintervention.com,Convenient Intervention,,,https://talenthub.vectorinstitute.ai/employers/929286-convenient-intervention,http://www.convenientintervention.com,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,Anywhere,,Trophy Club,Texas,76262,United States,2021-09-23 19:24:40 UTC,0,,,,
c9b4d19d-df4d-48e1-a1b7-f3ef947104d4,jim.kaskade@conversica.com,Conversica,"<p>It's rare to be apart of a company that has pioneered the category it operates in. When Conversica was first launched in 2007, there was no Siri, no Alexa, no Cortana, no AI assistants in general. But then Conversica developed AVA (the company's first AI persona at the time). Over a decade later Conversica is changing the way the world does business.<br><br>Conversica pioneered the category of Intelligent Virtual Assistants for customer engagement, helping organizations attract, acquire, and grow customers. First launched in 2009, the flagship Conversica® Sales AI Assistant has over a decade of expertise helping companies find and secure customers more quickly and efficiently by autonomously contacting, engaging, qualifying and following up with leads via natural, two-way conversations. Now Conversica has assistants for marketing, sales, customer success, and finance organizations - all focused on accelerating revenue.<br><br>Reaching out to over 100 million people on behalf of thousands of companies, Conversica’s AI Assistants are built on a proven and patented intelligent automation platform integrating natural language understanding (NLU), decision and policy management, natural language generation (NLG), autonomous action chains and deep learning capabilities that engage prospects over multiple communication channels and in multiple languages.<br><br>Conversica was founded in 2007 and is headquartered in Foster City in Silicon Valley with additional US offices in Seattle, and Bellingham. Conversica is a portfolio company of Providence Equity, Kennet Partners and Toba Capital.</p>",4159387891,https://talenthub.vectorinstitute.ai/employers/569993-conversica,https://www.conversica.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/569993/Conversica_logo.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/569993/Screen_Shot_2020-08-18_at_8.11.45_AM.png,https://vimeo.com/search?q=conversica,https://www.youtube.com/channel/UCcbclyqhCTCBxxwvqlRzQbg,,"950 Tower Ln #1200, ",,,,,2020-08-18 15:09:39 UTC,0,,No,Technology (Product Development),Not Affiliated
290aef18-ac23-46ec-b446-ffcafdd9c44e,tboyland@cpqi.com,CPQi Group,"<p>With a focus on digital transformation, predictive artificial intelligence, DevOps and cloud migration, we provide managed services, including building, implementing, & supporting financial markets systems for leading American economies.</p>",4372139847,https://talenthub.vectorinstitute.ai/employers/611005-cpqi-group,http://www.cpqi.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/611005/CPqi_Logo.png,,,,"Toronto, ON, Canada","10 King street East, Suite 502",Toronto,Ontario,,Canada,2020-10-19 21:26:09 UTC,0,,No,Software,Not Affiliated
4af80b15-c71d-4899-b211-ca173b0ff046,khalid@craterlabs.io,Crater Labs,"<p>Crater Labs builds advanced machine learning systems that deliver lasting competitive advantage.</p>
<p>We leverage the latest AI/ML research to develop software that enables companies to unlock and capture the value of their data, inform their decision making, create transformational products, and position themselves for growth through innovation.</p>
<p>We take on ambitious and ground-breaking projects which are commonly referred to as moonshots.</p>",4169980806,https://talenthub.vectorinstitute.ai/employers/562554-crater-labs,http://www.craterlabs.io,https://talenthub.vectorinstitute.ai/uploads/employer/logo/562554/profile_image.png,,,,"Toronto, ON, Canada","365 Bloor Street East, Suite 1003",Toronto,Ontario,,Canada,2020-08-05 14:42:16 UTC,0,,Yes,Technology (Product Development),Startup
c0840337-f364-43fa-8f21-4c64d1fa41ae,admin@daimlas.com,DAIMLAS,<p></p>,,https://talenthub.vectorinstitute.ai/employers/861791-daimlas,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2021-07-11 10:41:27 UTC,0,"Startup based in Toronto, founded by a RAISE graduate. 7 listed employees on Linkedin..",Yes,Technology (Information and Media),Startup
0b70e6d7-f67f-43d7-9c27-8007c4e0bdec,josephwehbe@daimlas.com,DAIMLAS,,,https://talenthub.vectorinstitute.ai/employers/1836692-daimlas,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2023-03-27 09:18:59 UTC,0,,Yes,Technology (Product Development),Startup
7951b127-98a7-40d2-96a3-fb114b2416a4,konstantina.kollias@utoronto.ca,"Dalla Lana School of Public Health, University of Toronto",,4169185253,https://talenthub.vectorinstitute.ai/employers/902570-dalla-lana-school-of-public-health-university-of-toronto,https://www.dlsph.utoronto.ca/,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,155 College St.,,,,,2021-08-26 22:52:56 UTC,0,,No,,Not Affiliated
bee32c0f-cc05-4c3b-8929-6d576f9bce80,kathleen.okeefe@dapperlabs.com,Dapper Labs,"<p>Dapper Labs uses the power of play to deliver blockchain-based experiences and digital collectibles that are made for you and ready for the real world.</p><p>At Dapper Labs, our people are our greatest strength. We’re proud to have a diverse team of creators and founders who flourish in an environment of personal autonomy, where professional growth is encouraged. We value our culture and diversity above all else, regardless of where you came from, what you studied, or who you used to work for. Titles and years of experience don't matter to us – impact, authenticity, and values alignment do. We're a remote-first organization, with most of the team working in Pacific Time.<br></p>",,https://talenthub.vectorinstitute.ai/employers/1160216-dapper-labs,https://www.dapperlabs.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1160216/Dapper_Labs_banner.png,,,,"Vancouver, BC, Canada",565 Great Northern Way #600,Vancouver,British Columbia,,Canada,2022-04-13 17:23:14 UTC,0,,,,
f4a3c8fa-cb26-4243-ac47-0160a6794c11,info@darwinai.ca,Darwin AI,"<p>DarwinAI is an Artificial Intelligence startup located in Waterloo, Ontario, Canada.  Based on years of distinguished scholarship by its academic founders, DarwinAI's technology enables accelerated deep learning at the edge through its unique approach to building optimized deep neural networks.  </p>
<p></p>
<p>Specifically, our patented Generative Synthesis technology automatically generates highly optimized deep neural networks that are orders of magnitude smaller without sacrificing functional accuracy.  Moreover, the Generative Synthesis technology understands the inner workings of deep neural networks to facilitate ‘explainable’ deep learning - the ability to understand why a network makes the decisions it does.</p>
<p>DarwinAI’s two core offerings – optimization and explainability – enable powerful deep neural networks to be deployed in edge-based scenarios where computational and bandwidth resources are limited. In addition, our technology addresses privacy and performance concerns by enabling sensitive data to be processed locally, reducing the need to send it to the cloud while dramatically improving inference speed. </p>
<p></p>",,https://talenthub.vectorinstitute.ai/employers/298883-darwin-ai,https://darwinai.ca/careers.html,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298883/DarwinAI_VERT_BLK.jpg,,,,,,,,,,2019-10-09 18:55:31 UTC,0,,Yes,Technology (Product Development),Bronze Industry Sponsor
30797b95-c7a7-4a47-af07-683281928e7f,info@deepgenomics.ca,Deep Genomics,"<p>Deep Genomics is a Toronto-based startup company that is changing the future of medicine using artificial intelligence. Founded in 2015, Deep Genomics brings together a multidisciplinary team of world-leading experts in machine learning, genomics, chemistry and biology. Together we are on a mission to develop an AI-powered platform for rapid discovery and development of the best genetic medicines.</p>
<p></p>
<p>Our AI Workbench enables us to efficiently find drug candidates with desirable properties. We are focusing on the development and marketing of steric blocking oligonucleotides (SBOs) that target the genetic determinants of disease at the level of RNA or DNA. These genetic diseases are mediated by altered molecular phenotypes, such as transcription, splicing, translation and protein binding. Predicting those alterations is our core competency. The oligonucleotide therapeutic design space includes tens of billions of compounds, but our platform makes it possible to search this space efficiently.</p>
<p></p>
<p>Our platform incorporates the most advanced biological and medical knowledge, is driven by the most powerful automation technologies, and is built using proprietary as well as public datasets. Our work has appeared in Science, Nature, Nature Genetics, Nature Medicine, Nature Methods, Proceedings of the IEEE, NIPS, Bioinformatics, RECOMB and ISMB.</p><ul>
</ul>",,https://talenthub.vectorinstitute.ai/employers/298857-deep-genomics,https://www.deepgenomics.com/careers/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298857/deep-genomics-logo.jpg,,,,,,,,,,2019-10-09 18:31:20 UTC,0,,Yes,Health,Bronze Industry Sponsor
e29380b6-cad4-47b9-b895-1fe5e69ab974,nick@deeplite.ai,"Deeplite, Inc.","<p>Based in Montreal and Toronto, Deeplite is a CBInsights AI100 most innovative startups that enables AI for everyday life.  We transform large, slow, power consumptive deep neural networks (DNNs) so they can be deployed directly within edge devices such as cameras, sensors, drones, phones, cars etc.  A significant challenge with deep learning AI models is how large they are and how processor and power intensive they can be to operate.  For this reason, many AI applications are forced to use cloud processing rather than locally run AI in the devices themselves.  Most DNN’s are simply too large and complex to be deployed to the edge so the cloud is the only option.  Not only is this not practical in certain critical applications but even when it works the cloud processing costs are massive.  Current methods to reduce the size of DNN’s requires expensive deep learning engineers and lots of time using trial and error.  Deeplite solves this problem by using a fully automated, AI engine to optimize DNN models making them smaller, faster and more efficient that can be deployed to any hardware platform.  With Deeplite, AI can break free from the cloud, unlocking the potential to use intelligence in devices we use every day and changing the way we live.</p>",4165188956,https://talenthub.vectorinstitute.ai/employers/942848-deeplite-inc,http://www.deeplite.ai,https://talenthub.vectorinstitute.ai/uploads/employer/logo/942848/deeplite-logo-240x160.jpg,https://talenthub.vectorinstitute.ai/uploads/employer/hero/942848/2021-06-11_10.02.45.jpg,,https://www.youtube.com/channel/UC9rOPLccQkZ6kjzrwyJLuTg,"Toronto, ON, Canada",100 Simcoe St. Suite 115,Toronto,Ontario,,Canada,2021-10-08 18:27:21 UTC,0,,Yes,Technology (Information and Media),SME Organization
2d0b1f6f-457f-4931-9caa-4b456c7eea84,nita.grewal@deepranalytics.com,DeepR Analytics,"<p>DeepR Analytics is a global Financial Technology company  that uses Machine Learning, Deep Learning and Reinforcement Learning to develop automated trading software for the US Equities markets.<a href=""http://www.deepranalytics.com/"" rel=""noopener noreferrer nofollow""> www.deepranalytics.com</a></p>",6475716952,https://talenthub.vectorinstitute.ai/employers/1526523-deepr-analytics,http://www.deepranalytics.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1526523/DeepR_Analytics_logo_icon-01.jpg,,,,"Toronto, Ontario M5J 2N8, Canada","20 Bay Street, 11th Floor,",Toronto,Ontario,M5J 2N8,Canada,2022-11-04 20:09:47 UTC,0,,Yes,Technology (Product Development),Not Affiliated
5ba4d3d5-a7c2-48e2-8f3e-c9d1af72edd2,info@deloitte.com,Deloitte,"<p>“Deloitte” is the brand under which tens of thousands of dedicated professionals in independent firms throughout the world collaborate to provide audit, consulting, financial advisory, risk management, tax, and related services to select clients. Deloitte’s artificial intelligence practice leads all others in starting, enabling, accelerating, and sustaining the AI journey. We believe AI has the power to improve Canadian organizations in transformative ways.</p>
<p><br></p>",,https://talenthub.vectorinstitute.ai/employers/298808-deloitte,https://careers.deloitte.ca/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298808/deloitte-logo_1_.png,,,,,,,,,,2019-10-09 15:50:08 UTC,0,,Yes,Professional Services (e.g Consulting),Gold Industry Sponsor
cb72c816-ae94-41d0-ae84-852e8035b02b,andrew@delphia.com,Delphia,"<p>Delphia is the world's first investment adviser to allow people to invest their data alongside their money in order to improve their investment returns.</p>
<p>By sharing opinions about the world around you and connecting the activity data from whichever apps you choose to, Delphia is able to forecast the growth and profitability for thousands of companies simultaneously through a series of machine learning models. When Delphia's model disagrees with the market, we adjust the weights of our diversified equity portfolio to reflect the confidence we have in our predictions.</p>",6478951894,https://talenthub.vectorinstitute.ai/employers/879086-delphia,http://www.delphia.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/879086/Delphia_Deco_Icon.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/879086/image.png,,,"Toronto, ON, Canada","501 Queen Street West, Suite 300",Toronto,Ontario,,Canada,2021-07-31 16:55:57 UTC,0,,Yes,Technology (Information and Media),Bronze Industry Sponsor
1e70df15-bf07-4c6d-871b-7ae48319aadb,rmcdonald@delsec.ca,Delsec,"<p>Delsec is a National Capital Region based company that was founded in 1994.  Delsec focuses upon advancing human security technology around the world. Our goal is to promote the use of cutting edge technology, particularly within the machine learning / deep learning sector, to advance solutions to human security issues.</p>",819-779-0006,https://talenthub.vectorinstitute.ai/employers/623895-delsec,http://www.delsec.ca,https://talenthub.vectorinstitute.ai/uploads/employer/logo/623895/small.PNG,,,,"Gatineau, QC, Canada",200 - 440 Boulevard Saint Joseph,Gatineau,Quebec,,Canada,2020-11-10 16:18:06 UTC,0,,No,Software,Not Affiliated
2e29ba24-b625-42e6-be75-707889f030e4,office@denti.ai,Denti.AI Technology Inc.,"<p><strong>Denti.AI</strong> develops <em>cloud-based artificial intelligence</em> that interprets dental images by specially developed machine learning algorithms. Dentists are provided with augmented support in identifying reported 20-40% of the number of typically undiagnosed conditions.<br><br>Early detection and dentist-directed unbiased diagnosis lead to <strong>higher treatment acceptance and revenue</strong>, enhanced outcomes and health. Visualisation of an objective ""second opinion"" helps <strong>build trust</strong> with patients.<br><br>The patent-pending technology is being clinically tested to receive clearance as a <strong>Computer-Aided Diagnostics product</strong>, a Class 2 medical device for detection and diagnostics with a fast-track pre-market notification.<br><br><strong>Denti.AI Enterprise Edition product </strong>provides FDA-exempt features based on the same technology, such as automated charting, quality assurance, claims review, analytics, and API's. We work with large clinics, Dental Support Organisations, and innovators in the dental industry<strong> </strong>to help increase revenue and solve quality assurance and liability problems. Please contact us by the address below.</p>",,https://talenthub.vectorinstitute.ai/employers/901978-denti-ai-technology-inc,https://www.denti.ai/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/901978/denti.ai-logo-color-freespace-nobg-nofreespace.png,,,,"Toronto, ON, Canada","477 Broadway Ave, Suite 214",Toronto,Ontario,,Canada,2021-08-26 11:14:44 UTC,0,Part of the SME program,Yes,Technology (Information and Media),SME Organization
f07aa1b7-abda-44bc-89ee-6074d0049eff,info@dessa.ca,Dessa,"<p>Dessa helps the world’s largest organizations reinvent what’s possible with machine learning. Founded in 2016, the company has excelled at applying cutting-edge ML techniques to generate significant value in industries ranging from finance to telecommunications. Today, the company empowers teams to build and deploy enterprise-grade ML applications at scale with Foundations Atlas and Orbit.</p>",,https://talenthub.vectorinstitute.ai/employers/298858-dessa,https://www.dessa.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298858/dessa.logo_screen_1_.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/298858/dessa.logo_screen_2_.png,,,,,,,,,2019-10-09 18:32:08 UTC,0,,Yes,Software,Bronze Industry Sponsor
dd6c2be3-b195-41e4-adc8-df95a2642593,dfsservicesipcamera@gmail.com,DFS Services,"<p>Need Home Security System India for Home and Office, Contact DFS Services. Buy High Quality Home Security Intruder Alarm System or Burglar Alarm System, Video Doorbell and Security Cameras (IP Camera). Dfs Services is the best company for Home Security Systems in India.<br><br><br><br>visit us:-<a href=""https://dfsservices.co.in/"" rel=""noopener noreferrer nofollow"">home security system india</a>,<a href=""https://dfsservices.co.in/security-camera"" rel=""noopener noreferrer nofollow"">security cameras</a>,<a href=""https://dfsservices.co.in/"" rel=""noopener noreferrer nofollow"">security systems</a></p>",07554926677,https://talenthub.vectorinstitute.ai/employers/591080-dfs-services,https://dfsservices.co.in/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/591080/Untitled.png,,,,,Bagmugaliya extension Katara Hills Bhopal,,,,,2020-09-19 06:15:53 UTC,0,,No,Technology (Product Development),Not Affiliated
